+-------+-----+-------+-----+------+-----+--------+-------------------------------+-------+-------+---------+-------+-------+-------+-------+--------+-----------+------------+--------------+------------+
| COUNT | 1XX |  2XX  | 3XX | 4XX  | 5XX | METHOD |              URI              |  MIN  |  MAX  |   SUM   |  AVG  |  P90  |  P95  |  P99  | STDDEV | MIN(BODY) | MAX(BODY)  |  SUM(BODY)   | AVG(BODY)  |
|   493 |   0 |   186 |   0 |  307 |   0 | POST   | /api/auth                     | 0.008 | 1.057 |  13.382 | 0.027 | 0.040 | 0.064 | 0.576 |  0.099 |     0.000 |     19.000 |     3496.000 |      7.091 |
|   172 |   0 |    72 |   0 |  100 |   0 | GET    | /api/user/me                  | 0.000 | 0.528 |   3.448 | 0.020 | 0.056 | 0.096 | 0.284 |  0.057 |    21.000 |     44.000 |     4841.000 |     28.145 |
| 69865 |   0 | 66224 |   0 | 3641 |   0 | POST   | /api/condition/[0-9a-zA-Z\-]+ | 0.028 | 0.496 | 674.326 | 0.010 | 0.028 | 0.076 | 0.100 |  0.029 |     0.000 |     14.000 |       70.000 |      0.001 |
|   201 |   0 |    95 | 106 |    0 |   0 | GET    | /assets/vendor.ee7444dd.js    | 0.004 | 0.016 |   0.492 | 0.002 | 0.004 | 0.008 | 0.012 |  0.003 |     0.000 | 743417.000 | 70624615.000 | 351366.244 |
|   201 |   0 |    95 | 106 |    0 |   0 | GET    | /assets/favicon.d0f5f504.svg  | 0.004 | 0.016 |   0.388 | 0.002 | 0.004 | 0.008 | 0.012 |  0.003 |     0.000 |    592.000 |    56240.000 |    279.801 |
|   128 |   0 |    94 |  34 |    0 |   0 | GET    | /assets/logo_orange.svg       | 0.004 | 0.016 |   0.240 | 0.002 | 0.004 | 0.008 | 0.012 |  0.003 |  3288.000 |   3288.000 |   309072.000 |   2414.625 |
|   201 |   0 |    95 | 106 |    0 |   0 | GET    | /assets/logo_white.svg        | 0.000 | 0.016 |   0.348 | 0.002 | 0.004 | 0.004 | 0.008 |  0.003 |     0.000 |   3285.000 |   312075.000 |   1552.612 |
|   201 |   0 |    95 | 106 |    0 |   0 | GET    | /assets/index.23dac98b.js     | 0.004 | 0.012 |   0.336 | 0.002 | 0.004 | 0.004 | 0.008 |  0.002 |     0.000 |  26667.000 |  2533365.000 |  12603.806 |
|   201 |   0 |    95 | 106 |    0 |   0 | GET    | /assets/index.144d8ca8.css    | 0.004 | 0.016 |   0.316 | 0.002 | 0.004 | 0.004 | 0.012 |  0.003 |     0.000 |  19066.000 |  1811270.000 |   9011.294 |
|     3 |   0 |     1 |   2 |    0 |   0 | GET    | /register                     | 0.004 | 0.004 |   0.004 | 0.001 | 0.004 | 0.004 | 0.004 |  0.002 |     0.000 |    528.000 |      528.000 |    176.000 |
|   242 |   0 |   168 |  74 |    0 |   0 | GET    | /                             | 0.004 | 0.012 |   0.300 | 0.001 | 0.004 | 0.004 | 0.008 |  0.002 |     0.000 |    528.000 |    88704.000 |    366.545 |
|    12 |   0 |    12 |   0 |    0 |   0 | GET    | /isu/[0-9a-zA-Z\-]+           | 0.000 | 0.004 |   0.012 | 0.001 | 0.004 | 0.004 | 0.004 |  0.002 |   528.000 |    528.000 |     6336.000 |    528.000 |
|    18 |   0 |     6 |  12 |    0 |   0 | GET    | /isu/[0-9a-zA-Z\-]+/condition | 0.000 | 0.004 |   0.004 | 0.000 | 0.000 | 0.004 | 0.004 |  0.001 |     0.000 |    528.000 |     3168.000 |    176.000 |
+-------+-----+-------+-----+------+-----+--------+-------------------------------+-------+-------+---------+-------+-------+-------+-------+--------+-----------+------------+--------------+------------+
